FileName,PlotType,FloorLevel,PlanType,FP_Number,Version,ImageActualWidthPx,ImageActualHeightPx,PlotPhysicalAreaSqFt,AreaPerPixelSqFt,OverallTotalCountedPixels,OverallTotalCountedSqFt,Count_Backyard,Count_Bathroom,Count_Bedroom,Count_Dining,Count_DrawingRoom,Count_DressingArea,Count_Garage,Count_Kitchen,Count_Laundry,Count_Lawn,Count_Lobby,Count_Lounge,Count_OpenSpace,Count_Passage,Count_PrayerRoom,Count_ServantQuarter,Count_SideGarden,Count_Staircase,Count_Stairs,Count_Store,TotalPx_Backyard,TotalPx_Bathroom,TotalPx_Bedroom,TotalPx_Dining,TotalPx_DrawingRoom,TotalPx_DressingArea,TotalPx_Garage,TotalPx_Kitchen,TotalPx_Laundry,TotalPx_Lawn,TotalPx_Lobby,TotalPx_Lounge,TotalPx_OpenSpace,TotalPx_Passage,TotalPx_PrayerRoom,TotalPx_ServantQuarter,TotalPx_SideGarden,TotalPx_Staircase,TotalPx_Stairs,TotalPx_Store,TotalSqFt_Backyard,TotalSqFt_Bathroom,TotalSqFt_Bedroom,TotalSqFt_Dining,TotalSqFt_DrawingRoom,TotalSqFt_DressingArea,TotalSqFt_Garage,TotalSqFt_Kitchen,TotalSqFt_Laundry,TotalSqFt_Lawn,TotalSqFt_Lobby,TotalSqFt_Lounge,TotalSqFt_OpenSpace,TotalSqFt_Passage,TotalSqFt_PrayerRoom,TotalSqFt_ServantQuarter,TotalSqFt_SideGarden,TotalSqFt_Staircase,TotalSqFt_Stairs,TotalSqFt_Store,Backyard1_Px,Backyard1_SqFt,Bathroom1_Px,Bathroom1_SqFt,Bathroom2_Px,Bathroom2_SqFt,Bathroom3_Px,Bathroom3_SqFt,Bathroom4_Px,Bathroom4_SqFt,Bedroom1_Px,Bedroom1_SqFt,Bedroom2_Px,Bedroom2_SqFt,Bedroom3_Px,Bedroom3_SqFt,Dining1_Px,Dining1_SqFt,DrawingRoom1_Px,DrawingRoom1_SqFt,DressingArea1_Px,DressingArea1_SqFt,DressingArea2_Px,DressingArea2_SqFt,DressingArea3_Px,DressingArea3_SqFt,Garage1_Px,Garage1_SqFt,Kitchen1_Px,Kitchen1_SqFt,Laundry1_Px,Laundry1_SqFt,Lawn1_Px,Lawn1_SqFt,Lobby1_Px,Lobby1_SqFt,Lobby2_Px,Lobby2_SqFt,Lounge1_Px,Lounge1_SqFt,OpenSpace1_Px,OpenSpace1_SqFt,OpenSpace2_Px,OpenSpace2_SqFt,OpenSpace3_Px,OpenSpace3_SqFt,OpenSpace4_Px,OpenSpace4_SqFt,OpenSpace5_Px,OpenSpace5_SqFt,Passage1_Px,Passage1_SqFt,Passage2_Px,Passage2_SqFt,PrayerRoom1_Px,PrayerRoom1_SqFt,ServantQuarter1_Px,ServantQuarter1_SqFt,SideGarden1_Px,SideGarden1_SqFt,Staircase1_Px,Staircase1_SqFt,Staircase2_Px,Staircase2_SqFt,Stairs1_Px,Stairs1_SqFt,Stairs2_Px,Stairs2_SqFt,Stairs3_Px,Stairs3_SqFt,Stairs4_Px,Stairs4_SqFt,Stairs5_Px,Stairs5_SqFt,Store1_Px,Store1_SqFt
10Marla_GF_FP_027_V03.png,10Marla,GF,FP,27,V03,512,927,2275,0.00479327,416174,1994.83,,2,2,,1,1,1,1,,1,2,1,2,1,,,,,25,1,,18123,76063,,52624,5152,77213,20065,,17958,30603,38504,14617,47462,,,,,5478,12312,,86.87,364.59,,252.24,24.69,370.1,96.18,,86.08,146.69,184.56,70.06,227.5,,,,,26.26,59.01,,,13298,63.74,4825,23.13,,,,,42519,203.8,33544,160.79,,,,,52624,252.24,5152,24.69,,,,,77213,370.1,20065,96.18,,,17958,86.08,23750,113.84,6853,32.85,38504,184.56,8580,41.13,6037,28.94,,,,,,,47462,227.5,,,,,,,,,,,,,508,2.43,495,2.37,320,1.53,320,1.53,310,1.49,12312,59.01
10Marla_GF_FP_027_V04.png,10Marla,GF,FP,27,V04,512,927,2275,0.00479327,416161,1994.77,,2,2,,1,1,1,1,,1,2,1,2,1,,,,,25,1,,18123,76063,,52624,5152,77213,20065,,17958,30603,38504,14617,47447,,,,,5480,12312,,86.87,364.59,,252.24,24.69,370.1,96.18,,86.08,146.69,184.56,70.06,227.43,,,,,26.27,59.01,,,13298,63.74,4825,23.13,,,,,42519,203.8,33544,160.79,,,,,52624,252.24,5152,24.69,,,,,77213,370.1,20065,96.18,,,17958,86.08,23750,113.84,6853,32.85,38504,184.56,8580,41.13,6037,28.94,,,,,,,47447,227.43,,,,,,,,,,,,,508,2.43,496,2.38,320,1.53,320,1.53,310,1.49,12312,59.01
10Marla_GF_FP_028_V01.png,10Marla,GF,FP,28,V01,512,927,2275,0.00479327,424463,2034.56,,2,2,1,1,,1,1,,1,1,1,1,1,,,,,33,,,13087,96548,26951,51204,,62995,19231,,20400,11322,44372,5628,61866,,,,,10859,,,62.73,462.78,129.18,245.43,,301.95,92.18,,97.78,54.27,212.69,26.98,296.54,,,,,52.05,,,,6561,31.45,6526,31.28,,,,,48300,231.51,48248,231.27,,,26951,129.18,51204,245.43,,,,,,,62995,301.95,19231,92.18,,,20400,97.78,11322,54.27,,,44372,212.69,5628,26.98,,,,,,,,,61866,296.54,,,,,,,,,,,,,663,3.18,654,3.13,456,2.19,450,2.16,444,2.13,,
10Marla_GF_FP_028_V02.png,10Marla,GF,FP,28,V02,512,927,2275,0.00479327,416803,1997.85,,2,2,1,1,,1,1,,1,1,1,1,1,,,,,33,,,12928,96331,26551,50547,,62122,18781,,19895,11182,44103,5624,59592,,,,,9147,,,61.97,461.74,127.27,242.29,,297.77,90.02,,95.36,53.6,211.4,26.96,285.64,,,,,43.84,,,,6507,31.19,6421,30.78,,,,,48247,231.26,48084,230.48,,,26551,127.27,50547,242.29,,,,,,,62122,297.77,18781,90.02,,,19895,95.36,11182,53.6,,,44103,211.4,5624,26.96,,,,,,,,,59592,285.64,,,,,,,,,,,,,618,2.96,592,2.84,387,1.85,377,1.81,370,1.77,,
10Marla_GF_FP_028_V03.png,10Marla,GF,FP,28,V03,512,927,2275,0.00479327,416771,1997.7,,2,2,1,1,,1,1,,1,1,1,1,1,,,,,33,,,12928,96331,26551,50547,,62121,18781,,19894,11182,44103,5624,59593,,,,,9116,,,61.97,461.74,127.27,242.29,,297.76,90.02,,95.36,53.6,211.4,26.96,285.65,,,,,43.7,,,,6507,31.19,6421,30.78,,,,,48247,231.26,48084,230.48,,,26551,127.27,50547,242.29,,,,,,,62121,297.76,18781,90.02,,,19894,95.36,11182,53.6,,,44103,211.4,5624,26.96,,,,,,,,,59593,285.65,,,,,,,,,,,,,618,2.96,592,2.84,387,1.85,377,1.81,370,1.77,,
10Marla_GF_FP_028_V04.png,10Marla,GF,FP,28,V04,512,927,2275,0.00479327,416771,1997.7,,2,2,1,1,,1,1,,1,1,1,1,1,,,,,33,,,12928,96331,26551,50547,,62121,18781,,19894,11182,44103,5624,59593,,,,,9116,,,61.97,461.74,127.27,242.29,,297.76,90.02,,95.36,53.6,211.4,26.96,285.65,,,,,43.7,,,,6507,31.19,6421,30.78,,,,,48247,231.26,48084,230.48,,,26551,127.27,50547,242.29,,,,,,,62121,297.76,18781,90.02,,,19894,95.36,11182,53.6,,,44103,211.4,5624,26.96,,,,,,,,,59593,285.65,,,,,,,,,,,,,618,2.96,592,2.84,387,1.85,377,1.81,370,1.77,,
10Marla_GF_FP_029_V01.png,10Marla,GF,FP,29,V01,512,927,2275,0.00479327,424594,2035.19,,3,3,,1,1,1,1,,1,1,1,1,1,,,,,24,,,20925,104544,,42634,5608,62431,17587,,28714,15311,58467,2288,57722,,,,,8363,,,100.3,501.11,,204.36,26.88,299.25,84.3,,137.63,73.39,280.25,10.97,276.68,,,,,40.09,,,,8849,42.42,6558,31.43,5518,26.45,,,39287,188.31,36799,176.39,28458,136.41,,,42634,204.36,5608,26.88,,,,,62431,299.25,17587,84.3,,,28714,137.63,15311,73.39,,,58467,280.25,2288,10.97,,,,,,,,,57722,276.68,,,,,,,,,,,,,694,3.33,595,2.85,588,2.82,484,2.32,484,2.32,,
10Marla_GF_FP_029_V02.png,10Marla,GF,FP,29,V02,512,927,2275,0.00479327,415936,1993.69,,3,3,,1,1,1,1,,1,1,1,1,1,,,,,24,,,20457,103447,,41848,5296,61583,17232,,28351,15158,57817,2194,55809,,,,,6744,,,98.06,495.85,,200.59,25.39,295.18,82.6,,135.89,72.66,277.13,10.52,267.51,,,,,32.33,,,,8715,41.77,6413,30.74,5329,25.54,,,38677,185.39,36442,174.68,28328,135.78,,,41848,200.59,5296,25.39,,,,,61583,295.18,17232,82.6,,,28351,135.89,15158,72.66,,,57817,277.13,2194,10.52,,,,,,,,,55809,267.51,,,,,,,,,,,,,619,2.97,527,2.53,476,2.28,378,1.81,378,1.81,,
10Marla_GF_FP_029_V03.png,10Marla,GF,FP,29,V03,512,927,2275,0.00479327,416253,1995.21,,3,3,,1,1,1,1,,1,1,1,1,1,,,,,24,,,20457,103447,,41847,5296,61583,17231,,28124,15158,57819,2194,56354,,,,,6743,,,98.06,495.85,,200.58,25.39,295.18,82.59,,134.81,72.66,277.14,10.52,270.12,,,,,32.32,,,,8715,41.77,6413,30.74,5329,25.54,,,38677,185.39,36442,174.68,28328,135.78,,,41847,200.58,5296,25.39,,,,,61583,295.18,17231,82.59,,,28124,134.81,15158,72.66,,,57819,277.14,2194,10.52,,,,,,,,,56354,270.12,,,,,,,,,,,,,619,2.97,528,2.53,476,2.28,378,1.81,378,1.81,,
10Marla_GF_FP_029_V04.png,10Marla,GF,FP,29,V04,512,927,2275,0.00479327,415706,1992.59,,3,3,,1,1,1,1,,1,1,1,1,1,,,,,24,,,20457,103447,,41847,5296,61583,17231,,28124,15158,57817,2194,55809,,,,,6743,,,98.06,495.85,,200.58,25.39,295.18,82.59,,134.81,72.66,277.13,10.52,267.51,,,,,32.32,,,,8715,41.77,6413,30.74,5329,25.54,,,38677,185.39,36442,174.68,28328,135.78,,,41847,200.58,5296,25.39,,,,,61583,295.18,17231,82.59,,,28124,134.81,15158,72.66,,,57817,277.13,2194,10.52,,,,,,,,,55809,267.51,,,,,,,,,,,,,619,2.97,528,2.53,476,2.28,378,1.81,378,1.81,,
10Marla_GF_FP_030_V01.png,10Marla,GF,FP,30,V01,512,927,2275,0.00479327,400807,1921.18,,2,2,1,1,,1,1,,,1,1,2,,,1,,,30,,,13314,99456,25785,33132,,78001,23412,,,15455,80973,4883,,,14620,,,11776,,,63.82,476.72,123.59,158.81,,373.88,112.22,,,74.08,388.13,23.41,,,70.08,,,56.45,,,,6771,32.46,6543,31.36,,,,,50026,239.79,49430,236.93,,,25785,123.59,33132,158.81,,,,,,,78001,373.88,23412,112.22,,,,,15455,74.08,,,80973,388.13,117,0.56,115,0.55,115,0.55,115,0.55,114,0.55,,,,,,,14620,70.08,,,,,,,808,3.87,462,2.21,462,2.21,462,2.21,462,2.21,,
10Marla_GF_FP_030_V02.png,10Marla,GF,FP,30,V02,512,927,2275,0.00479327,392841,1882.99,,2,2,1,1,,1,1,,,1,1,2,,,1,,,30,,,13013,98942,25158,32491,,76930,23101,,,15255,80733,3152,,,14280,,,9786,,,62.37,474.26,120.59,155.74,,368.75,110.73,,,73.12,386.97,15.11,,,68.45,,,46.91,,,,6645,31.85,6368,30.52,,,,,49787,238.64,49155,235.61,,,25158,120.59,32491,155.74,,,,,,,76930,368.75,23101,110.73,,,,,15255,73.12,,,80733,386.97,94,0.45,92,0.44,91,0.44,90,0.43,90,0.43,,,,,,,14280,68.45,,,,,,,721,3.46,410,1.97,400,1.92,400,1.92,400,1.92,,
10Marla_GF_FP_030_V03.png,10Marla,GF,FP,30,V03,512,927,2275,0.00479327,392936,1883.45,,2,2,1,1,,1,1,,,1,1,2,,,1,,,30,,,13013,98942,25158,32491,,76932,23101,,,15256,80736,3242,,,14280,,,9785,,,62.37,474.26,120.59,155.74,,368.76,110.73,,,73.13,386.99,15.54,,,68.45,,,46.9,,,,6645,31.85,6368,30.52,,,,,49787,238.64,49155,235.61,,,25158,120.59,32491,155.74,,,,,,,76932,368.76,23101,110.73,,,,,15256,73.13,,,80736,386.99,95,0.46,91,0.44,91,0.44,90,0.43,90,0.43,,,,,,,14280,68.45,,,,,,,721,3.46,410,1.97,400,1.92,400,1.92,400,1.92,,
10Marla_GF_FP_030_V04.png,10Marla,GF,FP,30,V04,512,927,2275,0.00479327,392933,1883.43,,2,2,1,1,,1,1,,,1,1,2,,,1,,,30,,,13013,98942,25158,32491,,76930,23101,,,15256,80736,3240,,,14280,,,9786,,,62.37,474.26,120.59,155.74,,368.75,110.73,,,73.13,386.99,15.53,,,68.45,,,46.91,,,,6645,31.85,6368,30.52,,,,,49787,238.64,49155,235.61,,,25158,120.59,32491,155.74,,,,,,,76930,368.75,23101,110.73,,,,,15256,73.13,,,80736,386.99,95,0.46,91,0.44,91,0.44,90,0.43,90,0.43,,,,,,,14280,68.45,,,,,,,722,3.46,410,1.97,400,1.92,400,1.92,400,1.92,,
10Marla_GF_FP_031_V01.png,10Marla,GF,FP,31,V01,512,927,2275,0.00479327,393452,1885.92,,3,1,,1,1,1,1,,1,1,1,,1,,1,,,20,,,19814,37525,,30853,4509,73177,14163,,45499,8036,68090,,77229,,8780,,,5777,,,94.97,179.87,,147.89,21.61,350.76,67.89,,218.09,38.52,326.37,,370.18,,42.08,,,27.69,,,,9107,43.65,6873,32.94,3834,18.38,,,37525,179.87,,,,,,,30853,147.89,4509,21.61,,,,,73177,350.76,14163,67.89,,,45499,218.09,8036,38.52,,,68090,326.37,,,,,,,,,,,77229,370.18,,,,,8780,42.08,,,,,,,555,2.66,520,2.49,408,1.96,398,1.91,391,1.87,,
10Marla_GF_FP_031_V02.png,10Marla,GF,FP,31,V02,512,927,2275,0.00479327,384908,1844.97,,3,1,,1,1,1,1,,1,1,1,,1,,1,,,20,,,19446,37363,,30192,4183,72087,13817,,44832,8036,67486,,74230,,8420,,,4816,,,93.21,179.09,,144.72,20.05,345.53,66.23,,214.89,38.52,323.48,,355.8,,40.36,,,23.08,,,,9046,43.36,6690,32.07,3710,17.78,,,37363,179.09,,,,,,,30192,144.72,4183,20.05,,,,,72087,345.53,13817,66.23,,,44832,214.89,8036,38.52,,,67486,323.48,,,,,,,,,,,74230,355.8,,,,,8420,40.36,,,,,,,501,2.4,473,2.27,330,1.58,329,1.58,320,1.53,,
10Marla_GF_FP_031_V03.png,10Marla,GF,FP,31,V03,512,927,2275,0.00479327,384951,1845.17,,3,1,,1,1,1,1,,1,1,1,,1,,1,,,20,,,19446,37363,,30193,4184,72087,13817,,44832,8036,67486,,74267,,8420,,,4820,,,93.21,179.09,,144.72,20.06,345.53,66.23,,214.89,38.52,323.48,,355.98,,40.36,,,23.1,,,,9046,43.36,6690,32.07,3710,17.78,,,37363,179.09,,,,,,,30193,144.72,4184,20.06,,,,,72087,345.53,13817,66.23,,,44832,214.89,8036,38.52,,,67486,323.48,,,,,,,,,,,74267,355.98,,,,,8420,40.36,,,,,,,503,2.41,474,2.27,330,1.58,330,1.58,320,1.53,,
10Marla_GF_FP_031_V04.png,10Marla,GF,FP,31,V04,512,927,2275,0.00479327,384953,1845.18,,3,1,,1,1,1,1,,1,1,1,,1,,1,,,20,,,19446,37363,,30193,4184,72087,13817,,44832,8036,67486,,74271,,8420,,,4818,,,93.21,179.09,,144.72,20.06,345.53,66.23,,214.89,38.52,323.48,,356,,40.36,,,23.09,,,,9046,43.36,6690,32.07,3710,17.78,,,37363,179.09,,,,,,,30193,144.72,4184,20.06,,,,,72087,345.53,13817,66.23,,,44832,214.89,8036,38.52,,,67486,323.48,,,,,,,,,,,74271,356,,,,,8420,40.36,,,,,,,503,2.41,473,2.27,330,1.58,329,1.58,320,1.53,,
10Marla_GF_FP_032_V01.png,10Marla,GF,FP,32,V01,512,927,2275,0.00479327,399197,1913.46,1,3,3,,,2,1,1,,,,1,2,,,,,,26,,27820,18824,151173,,,7073,73781,23684,,,,70341,15913,,,,,,10588,,133.35,90.23,724.61,,,33.9,353.65,113.52,,,,337.16,76.28,,,,,,50.75,,27820,133.35,11206,53.71,3876,18.58,3742,17.94,,,70493,337.89,40423,193.76,40257,192.96,,,,,3589,17.2,3484,16.7,,,73781,353.65,23684,113.52,,,,,,,,,70341,337.16,9595,45.99,6318,30.28,,,,,,,,,,,,,,,,,,,,,873,4.18,853,4.09,495,2.37,495,2.37,489,2.34,,
10Marla_GF_FP_032_V02.png,10Marla,GF,FP,32,V02,512,927,2275,0.00479327,392939,1883.46,1,3,3,,,2,1,1,,,,1,2,,,,,,26,,27028,18747,150123,,,6753,72701,23188,,,,69835,15751,,,,,,8813,,129.55,89.86,719.58,,,32.37,348.48,111.15,,,,334.74,75.5,,,,,,42.24,,27028,129.55,11206,53.71,3876,18.58,3665,17.57,,,70184,336.41,40000,191.73,39939,191.44,,,,,3434,16.46,3319,15.91,,,72701,348.48,23188,111.15,,,,,,,,,69835,334.74,9595,45.99,6156,29.51,,,,,,,,,,,,,,,,,,,,,829,3.97,796,3.82,420,2.01,390,1.87,390,1.87,,
10Marla_GF_FP_032_V03.png,10Marla,GF,FP,32,V03,512,927,2275,0.00479327,392942,1883.48,1,3,3,,,2,1,1,,,,1,2,,,,,,26,,27027,18747,150124,,,6749,72700,23188,,,,69835,15751,,,,,,8821,,129.55,89.86,719.58,,,32.35,348.47,111.15,,,,334.74,75.5,,,,,,42.28,,27027,129.55,11206,53.71,3876,18.58,3665,17.57,,,70184,336.41,40000,191.73,39940,191.44,,,,,3434,16.46,3315,15.89,,,72700,348.47,23188,111.15,,,,,,,,,69835,334.74,9595,45.99,6156,29.51,,,,,,,,,,,,,,,,,,,,,830,3.98,796,3.82,420,2.01,390,1.87,390,1.87,,
10Marla_GF_FP_032_V04.png,10Marla,GF,FP,32,V04,512,927,2275,0.00479327,392940,1883.47,1,3,3,,,2,1,1,,,,1,2,,,,,,26,,27027,18747,150124,,,6754,72700,23188,,,,69835,15751,,,,,,8814,,129.55,89.86,719.58,,,32.37,348.47,111.15,,,,334.74,75.5,,,,,,42.25,,27027,129.55,11206,53.71,3876,18.58,3665,17.57,,,70184,336.41,40000,191.73,39940,191.44,,,,,3434,16.46,3320,15.91,,,72700,348.47,23188,111.15,,,,,,,,,69835,334.74,9595,45.99,6156,29.51,,,,,,,,,,,,,,,,,,,,,830,3.98,797,3.82,420,2.01,390,1.87,390,1.87,,
10Marla_GF_FP_033_V01.png,10Marla,GF,FP,33,V01,512,927,2275,0.00479327,398771,1911.42,1,1,1,,1,1,1,1,,,1,1,,1,,,,,29,,65735,16449,61275,,46158,8863,62699,21978,,,9696,70781,,20576,,,,,14561,,315.09,78.84,293.71,,221.25,42.48,300.53,105.35,,,46.48,339.27,,98.63,,,,,69.79,,65735,315.09,16449,78.84,,,,,,,61275,293.71,,,,,,,46158,221.25,8863,42.48,,,,,62699,300.53,21978,105.35,,,,,9696,46.48,,,70781,339.27,,,,,,,,,,,20576,98.63,,,,,,,,,,,,,1739,8.34,1096,5.25,1052,5.04,750,3.59,570,2.73,,
10Marla_GF_FP_033_V02.png,10Marla,GF,FP,33,V02,512,927,2275,0.00479327,392000,1878.96,1,1,1,,1,1,1,1,,,1,1,,1,,,,,30,,64550,16306,60984,,45459,8592,61826,21613,,,9680,70467,,20041,,,,,12482,,309.41,78.16,292.31,,217.9,41.18,296.35,103.6,,,46.4,337.77,,96.06,,,,,59.83,,64550,309.41,16306,78.16,,,,,,,60984,292.31,,,,,,,45459,217.9,8592,41.18,,,,,61826,296.35,21613,103.6,,,,,9680,46.4,,,70467,337.77,,,,,,,,,,,20041,96.06,,,,,,,,,,,,,1575,7.55,1034,4.96,994,4.76,506,2.43,497,2.38,,
10Marla_GF_FP_033_V03.png,10Marla,GF,FP,33,V03,512,927,2275,0.00479327,392038,1879.14,1,1,1,,1,1,1,1,,,1,1,,1,,,,,30,,64551,16306,60985,,45552,8590,61824,21613,,,9680,70327,,20041,,,,,12569,,309.41,78.16,292.32,,218.34,41.17,296.34,103.6,,,46.4,337.1,,96.06,,,,,60.25,,64551,309.41,16306,78.16,,,,,,,60985,292.32,,,,,,,45552,218.34,8590,41.17,,,,,61824,296.34,21613,103.6,,,,,9680,46.4,,,70327,337.1,,,,,,,,,,,20041,96.06,,,,,,,,,,,,,1575,7.55,1034,4.96,993,4.76,506,2.43,496,2.38,,
10Marla_GF_FP_033_V04.png,10Marla,GF,FP,33,V04,512,927,2275,0.00479327,392039,1879.15,1,1,1,,1,1,1,1,,,1,1,,1,,,,,30,,64551,16306,60985,,45552,8590,61824,21613,,,9680,70327,,20041,,,,,12570,,309.41,78.16,292.32,,218.34,41.17,296.34,103.6,,,46.4,337.1,,96.06,,,,,60.25,,64551,309.41,16306,78.16,,,,,,,60985,292.32,,,,,,,45552,218.34,8590,41.17,,,,,61824,296.34,21613,103.6,,,,,9680,46.4,,,70327,337.1,,,,,,,,,,,20041,96.06,,,,,,,,,,,,,1575,7.55,1034,4.96,993,4.76,506,2.43,496,2.38,,
10Marla_GF_FP_034_V01.png,10Marla,GF,FP,34,V01,512,927,2275,0.00479327,404435,1938.57,,2,2,,,,1,1,,1,1,1,,1,,,,,14,,,12793,77043,,,,74896,28391,,27104,14623,103534,,61623,,,,,4428,,,61.32,369.29,,,,359,136.09,,129.92,70.09,496.27,,295.38,,,,,21.22,,,,7055,33.82,5738,27.5,,,,,42193,202.24,34850,167.05,,,,,,,,,,,,,74896,359,28391,136.09,,,27104,129.92,14623,70.09,,,103534,496.27,,,,,,,,,,,61623,295.38,,,,,,,,,,,,,1225,5.87,556,2.67,375,1.8,368,1.76,258,1.24,,
10Marla_GF_FP_034_V02.png,10Marla,GF,FP,34,V02,512,927,2275,0.00479327,398992,1912.48,,2,2,,,,1,1,,1,1,1,,1,,,,,14,,,12510,76596,,,,74292,27881,,26418,14493,103060,,60115,,,,,3627,,,59.96,367.15,,,,356.1,133.64,,126.63,69.47,493.99,,288.15,,,,,17.39,,,,6939,33.26,5571,26.7,,,,,42100,201.8,34496,165.35,,,,,,,,,,,,,74292,356.1,27881,133.64,,,26418,126.63,14493,69.47,,,103060,493.99,,,,,,,,,,,60115,288.15,,,,,,,,,,,,,1096,5.25,480,2.3,323,1.55,279,1.34,178,0.85,,
10Marla_GF_FP_034_V03.png,10Marla,GF,FP,34,V03,512,927,2275,0.00479327,398906,1912.06,,2,2,,,,1,1,,1,1,1,,1,,,,,14,,,12510,76596,,,,74292,27881,,26419,14493,103077,,60009,,,,,3629,,,59.96,367.15,,,,356.1,133.64,,126.63,69.47,494.08,,287.64,,,,,17.39,,,,6939,33.26,5571,26.7,,,,,42100,201.8,34496,165.35,,,,,,,,,,,,,74292,356.1,27881,133.64,,,26419,126.63,14493,69.47,,,103077,494.08,,,,,,,,,,,60009,287.64,,,,,,,,,,,,,1096,5.25,482,2.31,323,1.55,279,1.34,177,0.85,,
10Marla_GF_FP_034_V04.png,10Marla,GF,FP,34,V04,512,927,2275,0.00479327,398906,1912.06,,2,2,,,,1,1,,1,1,1,,1,,,,,14,,,12510,76596,,,,74292,27881,,26419,14493,103077,,60009,,,,,3629,,,59.96,367.15,,,,356.1,133.64,,126.63,69.47,494.08,,287.64,,,,,17.39,,,,6939,33.26,5571,26.7,,,,,42100,201.8,34496,165.35,,,,,,,,,,,,,74292,356.1,27881,133.64,,,26419,126.63,14493,69.47,,,103077,494.08,,,,,,,,,,,60009,287.64,,,,,,,,,,,,,1096,5.25,482,2.31,323,1.55,279,1.34,177,0.85,,
10Marla_GF_FP_035_V01.png,10Marla,GF,FP,35,V01,512,927,2275,0.00479327,427041,2046.92,,2,2,,1,,1,1,,1,1,1,,2,1,,,,23,,,11253,68472,,41270,,74893,35283,,38304,20290,81211,,37077,10738,,,,8250,,,53.94,328.2,,197.82,,358.98,169.12,,183.6,97.26,389.27,,177.72,51.47,,,,39.54,,,,5687,27.26,5566,26.68,,,,,34588,165.79,33884,162.42,,,,,41270,197.82,,,,,,,74893,358.98,35283,169.12,,,38304,183.6,20290,97.26,,,81211,389.27,,,,,,,,,,,21252,101.87,15825,75.85,10738,51.47,,,,,,,,,1102,5.28,750,3.59,545,2.61,545,2.61,456,2.19,,
10Marla_GF_FP_035_V02.png,10Marla,GF,FP,35,V02,512,927,2275,0.00479327,419892,2012.65,,2,2,,1,,1,1,,1,1,1,,2,1,,,,23,,,11106,68115,,40627,,74287,34499,,37518,20127,80442,,36012,10324,,,,6835,,,53.23,326.49,,194.74,,356.08,165.36,,179.83,96.47,385.58,,172.62,49.49,,,,32.76,,,,5640,27.03,5466,26.2,,,,,34372,164.75,33743,161.74,,,,,40627,194.74,,,,,,,74287,356.08,34499,165.36,,,37518,179.83,20127,96.47,,,80442,385.58,,,,,,,,,,,20964,100.49,15048,72.13,10324,49.49,,,,,,,,,976,4.68,691,3.31,477,2.29,476,2.28,367,1.76,,
10Marla_GF_FP_035_V03.png,10Marla,GF,FP,35,V03,512,927,2275,0.00479327,419953,2012.95,,2,2,,1,,1,1,,1,1,1,,2,1,,,,23,,,11106,68115,,40624,,74287,34498,,37519,20127,80506,,36010,10324,,,,6837,,,53.23,326.49,,194.72,,356.08,165.36,,179.84,96.47,385.89,,172.61,49.49,,,,32.77,,,,5640,27.03,5466,26.2,,,,,34372,164.75,33743,161.74,,,,,40624,194.72,,,,,,,74287,356.08,34498,165.36,,,37519,179.84,20127,96.47,,,80506,385.89,,,,,,,,,,,20962,100.48,15048,72.13,10324,49.49,,,,,,,,,976,4.68,692,3.32,477,2.29,476,2.28,367,1.76,,
10Marla_GF_FP_035_V04.png,10Marla,GF,FP,35,V04,512,927,2275,0.00479327,419952,2012.94,,2,2,,1,,1,1,,1,1,1,,2,1,,,,23,,,11106,68115,,40624,,74287,34498,,37519,20127,80506,,36010,10324,,,,6836,,,53.23,326.49,,194.72,,356.08,165.36,,179.84,96.47,385.89,,172.61,49.49,,,,32.77,,,,5640,27.03,5466,26.2,,,,,34372,164.75,33743,161.74,,,,,40624,194.72,,,,,,,74287,356.08,34498,165.36,,,37519,179.84,20127,96.47,,,80506,385.89,,,,,,,,,,,20962,100.48,15048,72.13,10324,49.49,,,,,,,,,976,4.68,692,3.32,477,2.29,476,2.28,367,1.76,,
10Marla_GF_FP_036_V01.png,10Marla,GF,FP,36,V01,512,927,2275,0.00479327,424870,2036.52,,2,2,,1,2,1,1,,1,1,1,,1,,,,,23,1,,12307,57533,,28506,8967,75396,31506,,22400,26282,88131,,56726,,,,,8166,8950,,58.99,275.77,,136.64,42.98,361.39,151.02,,107.37,125.98,422.44,,271.9,,,,,39.14,42.9,,,6272,30.06,6035,28.93,,,,,30048,144.03,27485,131.74,,,,,28506,136.64,4530,21.71,4437,21.27,,,75396,361.39,31506,151.02,,,22400,107.37,26282,125.98,,,88131,422.44,,,,,,,,,,,56726,271.9,,,,,,,,,,,,,1102,5.28,764,3.66,531,2.55,492,2.36,456,2.19,8950,42.9
10Marla_GF_FP_036_V02.png,10Marla,GF,FP,36,V02,512,927,2275,0.00479327,418589,2006.41,,2,2,,1,2,1,1,,1,1,1,,1,,,,,23,1,,12307,57186,,27817,8623,74789,30975,,21756,26019,87934,,55653,,,,,6857,8673,,58.99,274.11,,133.33,41.33,358.48,148.47,,104.28,124.72,421.49,,266.76,,,,,32.87,41.57,,,6272,30.06,6035,28.93,,,,,29826,142.96,27360,131.14,,,,,27817,133.33,4387,21.03,4236,20.3,,,74789,358.48,30975,148.47,,,21756,104.28,26019,124.72,,,87934,421.49,,,,,,,,,,,55653,266.76,,,,,,,,,,,,,984,4.72,701,3.36,491,2.35,450,2.16,363,1.74,8673,41.57
